DI2.5;DI;KA07D_STATO_INT;KA07D;_STATO_INT;";"
DI2.6;DI;KA07D_STATO_SEZ;KA07D;_STATO_SEZ;";"
DI2.7;DI;KA07D_TERMICO;KA07D;_TERMICO;";"
DI3.0;DI;KA07D_ANOMALIA;KA07D;_ANOMALIA;";"
DI3.1;DI;KA07D_MARCIA_ARRESTO;KA07D;_MARCIA_ARRESTO;";"
DI3.2;DI;KA07D_LOCALE;KA07D;_LOCALE;";"
DI3.3;DI;KA07D_REMOTO;KA07D;_REMOTO;";"
DI3.4;DI;KA07D1_STATO_INT;KA07D1;_STATO_INT;";"
DI3.5;DI;KA07D1_TERMICO;KA07D1;_TERMICO;";"
DI3.6;DI;KA07D1_MARCIA_ARRESTO;KA07D1;_MARCIA_ARRESTO;";"
DI3.7;DI;MCC3.P.6_STATO_INT;MCC3.P.6;_STATO_INT;";"
DI4.0;DI;KA07E_STATO_INT;KA07E;_STATO_INT;";"
DI4.1;DI;KA07E_STATO_SEZ;KA07E;_STATO_SEZ;";"
DI4.2;DI;KA07E_TERMICO;KA07E;_TERMICO;";"
DI4.3;DI;KA07E_ANOMALIA;KA07E;_ANOMALIA;";"
DI4.4;DI;KA07E_MARCIA_ARRESTO;KA07E;_MARCIA_ARRESTO;";"
DI4.5;DI;KA07E_LOCALE;KA07E;_LOCALE;";"
DI4.6;DI;KA07E_REMOTO;KA07E;_REMOTO;";"
DI4.7;DI;KA07E1_STATO_INT;KA07E1;_STATO_INT;";"
DI5.0;DI;KA07E1_TERMICO;KA07E1;_TERMICO;";"
DI5.1;DI;KA07E1_MARCIA_ARRESTO;KA07E1;_MARCIA_ARRESTO;";"
DI5.2;DI;MCC3.P.7_STATO_INT;MCC3.P.7;_STATO_INT;";"
DI5.3;DI;KA07F_STATO_INT;KA07F;_STATO_INT;";"
DI5.4;DI;KA07F_STATO_SEZ;KA07F;_STATO_SEZ;";"
DI5.5;DI;KA07F_TERMICO;KA07F;_TERMICO;";"
DI5.6;DI;KA07F_ANOMALIA;KA07F;_ANOMALIA;";"
DI5.7;DI;KA07F_MARCIA_ARRESTO;KA07F;_MARCIA_ARRESTO;";"
DI6.0;DI;KA07F_LOCALE;KA07F;_LOCALE;";"
DI6.1;DI;KA07F_REMOTO;KA07F;_REMOTO;";"
DI6.2;DI;KA07F1_STATO_INT;KA07F1;_STATO_INT;";"
DI6.3;DI;KA07F1_TERMICO;KA07F1;_TERMICO;";"
DI6.4;DI;KA07F1_MARCIA_ARRESTO;KA07F1;_MARCIA_ARRESTO;";"
DI6.5;DI;MCC3.P.8_STATO_INT;MCC3.P.8;_STATO_INT;";"
DI6.6;DI;KA07RIS_STATO_INT;KA07RIS;_STATO_INT;";"
DI6.7;DI;KA07RIS_STATO_SEZ;KA07RIS;_STATO_SEZ;";"
DI7.0;DI;KA07RIS_TERMICO;KA07RIS;_TERMICO;";"
DI7.1;DI;KA07RIS_ANOMALIA;KA07RIS;_ANOMALIA;";"
DI7.2;DI;KA07RIS_MARCIA_ARRESTO;KA07RIS;_MARCIA_ARRESTO;";"
DI7.3;DI;KA07RIS_LOCALE;KA07RIS;_LOCALE;";"
DI7.4;DI;KA07RIS_REMOTO;KA07RIS;_REMOTO;";"
DI7.5;DI;KA07RIS1_STATO_INT;KA07RIS1;_STATO_INT;";"
DI7.6;DI;KA07RIS1_TERMICO;KA07RIS1;_TERMICO;";"
DI7.7;DI;KA07RIS1_MARCIA_ARRESTO;KA07RIS1;_MARCIA_ARRESTO;";"
DI8.0;DI;MAA03C_STATO_INT;MAA03C;_STATO_INT;";"
DI8.1;DI;MAA03C_STATO_SEZ;MAA03C;_STATO_SEZ;";"
DI8.2;DI;MAA03C_TERMICO;MAA03C;_TERMICO;";"
DI8.3;DI;MAA03C_FAULT;MAA03C;_FAULT;";"
DI8.4;DI;MAA03C_MARCIA_CHIUSURA;MAA03C;_MARCIA_CHIUSURA;";"
DI8.5;DI;MAA03C_MARCIA_APERTURA;MAA03C;_MARCIA_APERTURA;";"
DI8.6;DI;MAA03C_REMOTO;MAA03C;_REMOTO;";"
DI8.7;DI;MAA03F_STATO_INT;MAA03F;_STATO_INT;";"
DI9.0;DI;MAA03F_STATO_SEZ;MAA03F;_STATO_SEZ;";"
DI9.1;DI;MAA03F_TERMICO;MAA03F;_TERMICO;";"
DI9.2;DI;MAA03F_FAULT;MAA03F;_FAULT;";"
DI9.3;DI;MAA03F_MARCIA_CHIUSURA;MAA03F;_MARCIA_CHIUSURA;";"
DI9.4;DI;MAA03F_MARCIA_APERTURA;MAA03F;_MARCIA_APERTURA;";"
DI9.5;DI;MAA03F_REMOTO;MAA03F;_REMOTO;";"
DI9.6;DI;MAA02/03/05/06/07RIS_STATO_INT;MAA02/03/05/06/07RIS;_STATO_INT;";"
DI9.7;DI;MAA02/03/05/06/07RIS_STATO_SEZ;MAA02/03/05/06/07RIS;_STATO_SEZ;";"
DI10.0;DI;MAA02/03/05/06/07RIS_TERMICO;MAA02/03/05/06/07RIS;_TERMICO;";"
DI10.1;DI;MAA02/03/05/06/07RIS_FAULT;MAA02/03/05/06/07RIS;_FAULT;";"
DI10.2;DI;MAA02/03/05/06/07RIS_MARCIA_CHIUSURA;MAA02/03/05/06/07RIS;_MARCIA_CHIUSURA;";"
DI10.3;DI;MAA02/03/05/06/07RIS_MARCIA_APERTURA;MAA02/03/05/06/07RIS;_MARCIA_APERTURA;";"
DI10.4;DI;MAA02/03/05/06/07RIS_REMOTO;MAA02/03/05/06/07RIS;_REMOTO;";"
DI10.5;DI;PF02B_STATO_INT;PF02B;_STATO_INT;";"
DI10.6;DI;PF02B_STATO_SEZ;PF02B;_STATO_SEZ;";"
DI10.7;DI;PF02B_TERMICO;PF02B;_TERMICO;";"
DI11.0;DI;PF02B_ANOMALIA;PF02B;_ANOMALIA;";"
DI11.1;DI;PF02B_MARCIA_ARRESTO;PF02B;_MARCIA_ARRESTO;";"
DI11.2;DI;PF02B_LOCALE;PF02B;_LOCALE;";"
DI11.3;DI;PF02B_REMOTO;PF02B;_REMOTO;";"
DI11.4;DI;PF02D_STATO_INT;PF02D;_STATO_INT;";"
DI11.5;DI;PF02D_STATO_SEZ;PF02D;_STATO_SEZ;";"
DI11.6;DI;PF02D_TERMICO;PF02D;_TERMICO;";"
DI11.7;DI;PF02D_ANOMALIA;PF02D;_ANOMALIA;";"
DI0.0;DI;PF02D_MARCIA_ARRESTO;PF02D;_MARCIA_ARRESTO;";"
DI0.1;DI;PF02D_LOCALE;PF02D;_LOCALE;";"
DI0.2;DI;PF02D_REMOTO;PF02D;_REMOTO;";"
DI0.3;DI;PF02RIS_STATO_INT;PF02RIS;_STATO_INT;";"
DI0.4;DI;PF02RIS_STATO_SEZ;PF02RIS;_STATO_SEZ;";"
DI0.5;DI;PF02RIS_TERMICO;PF02RIS;_TERMICO;";"
DI0.6;DI;PF02RIS_ANOMALIA;PF02RIS;_ANOMALIA;";"
DI0.7;DI;PF02RIS_MARCIA_ARRESTO;PF02RIS;_MARCIA_ARRESTO;";"
DI1.0;DI;PF02RIS_LOCALE;PF02RIS;_LOCALE;";"
DI1.1;DI;PF02RIS_REMOTO;PF02RIS;_REMOTO;";"
DI1.2;DI;MSA02C_MARCIA_SALITA;MSA02C;_MARCIA_SALITA;";"
DI1.3;DI;MSA02C_MARCIA_DISCESA;MSA02C;_MARCIA_DISCESA;";"
DI1.4;DI;MSA02C_ANOMALIA;MSA02C;_ANOMALIA;";"
DI1.5;DI;MSA03B_MARCIA_ARRESTO;MSA03B;_MARCIA_ARRESTO;";"
DI1.6;DI;MSA03B_ANOMALIA;MSA03B;_ANOMALIA;";"
DI1.7;DI;CLSA02_MARCIA_ARRESTO;CLSA02;_MARCIA_ARRESTO;";"
DI2.0;DI;CLSA02_ANOMALIA;CLSA02;_ANOMALIA;";"
DI2.1;DI;RTA01_MARCIA_SALITA;RTA01;_MARCIA_SALITA;";"
DI2.2;DI;RTA01_MARCIA_DISCESA;RTA01;_MARCIA_DISCESA;";"
DI2.3;DI;RTA01_ANOMALIA;RTA01;_ANOMALIA;";"
DI2.4;DI;MSA04C_MARCIA_AVANTI;MSA04C;_MARCIA_AVANTI;";"
DI2.5;DI;MSA04C_MARCIA_INDIETRO;MSA04C;_MARCIA_INDIETRO;";"
DI2.6;DI;MSA04C_ANOMALIA;MSA04C;_ANOMALIA;";"
DI2.7;DI;MSA04F_MARCIA_AVANTI;MSA04F;_MARCIA_AVANTI;";"
DI3.0;DI;MSA04F_MARCIA_INDIETRO;MSA04F;_MARCIA_INDIETRO;";"
DI3.1;DI;MSA04F_ANOMALIA;MSA04F;_ANOMALIA;";"
DI3.2;DI;MSA05C_MARCIA_AVANTI;MSA05C;_MARCIA_AVANTI;";"
DI3.3;DI;MSA05C_MARCIA_INDIETRO;MSA05C;_MARCIA_INDIETRO;";"
DI3.4;DI;MSA05C_ANOMALIA;MSA05C;_ANOMALIA;";"
DI3.5;DI;MSA06_LIV_MIN;MSA06;_LIV_MIN;";"
DI3.6;DI;MSA06_LIV_MED;MSA06;_LIV_MED;";"
DI3.7;DI;MSA06_LIV_ALTO;MSA06;_LIV_ALTO;";"
DI0.0;DI;PF02_LIV_MIN;PF02;_LIV_MIN;";"
DI0.1;DI;PF02_LIV_MED;PF02;_LIV_MED;";"
DI0.2;DI;PF02_LIV_ALTO;PF02;_LIV_ALTO;";"
DQ0.0;DQ;MAA06B_STOP;MAA06B;_STOP;";"
DQ0.1;DQ;MAA06B_APERTURA;MAA06B;_APERTURA;";"
DQ0.2;DQ;MAA06B_CHIUSURA;MAA06B;_CHIUSURA;";"
DQ0.3;DQ;MAA02C_STOP;MAA02C;_STOP;";"
DQ0.4;DQ;MAA02C_APERTURA;MAA02C;_APERTURA;";"
DQ0.5;DQ;MAA02C_CHIUSURA;MAA02C;_CHIUSURA;";"
DQ0.6;DQ;MAA02G_STOP;MAA02G;_STOP;";"
DQ0.7;DQ;MAA02G_APERTURA;MAA02G;_APERTURA;";"
DQ1.0;DQ;MAA02G_CHIUSURA;MAA02G;_CHIUSURA;";"
DQ1.1;DQ;MAA05C_STOP;MAA05C;_STOP;";"
DQ1.2;DQ;MAA05C_APERTURA;MAA05C;_APERTURA;";"
DQ1.3;DQ;MAA05C_CHIUSURA;MAA05C;_CHIUSURA;";"
DQ1.4;DQ;MAA05F_STOP;MAA05F;_STOP;";"
DQ1.5;DQ;MAA05F_APERTURA;MAA05F;_APERTURA;";"
DQ1.6;DQ;MAA05F_CHIUSURA;MAA05F;_CHIUSURA;";"
DQ1.7;DQ;MAA06A_CMD_REMOTO;MAA06A;_CMD_REMOTO;";"
DQ2.0;DQ;MSA06B_CMD_REMOTO;MSA06B;_CMD_REMOTO;";"
DQ2.1;DQ;MSA07A_STOP;MSA07A;_STOP;";"
DQ2.2;DQ;MSA07A_APERTURA;MSA07A;_APERTURA;";"
DQ2.3;DQ;MSA07A_CHIUSURA;MSA07A;_CHIUSURA;";"
DQ2.4;DQ;MSA07B_STOP;MSA07B;_STOP;";"
DQ2.5;DQ;MSA07B_APERTURA;MSA07B;_APERTURA;";"
DQ2.6;DQ;MSA07B_CHIUSURA;MSA07B;_CHIUSURA;";"
DQ2.7;DQ;KA07A/KA07A1_CMD_REMOTO;KA07A/KA07A1;_CMD_REMOTO;";"
DQ3.0;DQ;KA07B/KA07B1_CMD_REMOTO;KA07B/KA07B1;_CMD_REMOTO;";"
DQ3.1;DQ;KA07C/KA07C1_CMD_REMOTO;KA07C/KA07C1;_CMD_REMOTO;";"
DQ3.2;DQ;KA07D/KA07D1_CMD_REMOTO;KA07D/KA07D1;_CMD_REMOTO;";"
DQ3.3;DQ;KA07E/KA07E1_CMD_REMOTO;KA07E/KA07E1;_CMD_REMOTO;";"
DQ3.4;DQ;KA07F/KA07F1_CMD_REMOTO;KA07F/KA07F1;_CMD_REMOTO;";"
DQ3.5;DQ;KA07RIS/KA07RIS1_CMD_REMOTO;KA07RIS/KA07RIS1;_CMD_REMOTO;";"
DQ3.6;DQ;MAA03C_STOP;MAA03C;_STOP;";"
DQ3.7;DQ;MAA03C_APERTURA;MAA03C;_APERTURA;";"
DQ4.0;DQ;MAA03C_CHIUSURA;MAA03C;_CHIUSURA;";"
DQ4.1;DQ;MAA03F_STOP;MAA03F;_STOP;";"
DQ4.2;DQ;MAA03F_APERTURA;MAA03F;_APERTURA;";"
DQ4.3;DQ;MAA03F_CHIUSURA;MAA03F;_CHIUSURA;";"
DQ4.4;DQ;MAA02/03/05/06/07RIS_STOP;MAA02/03/05/06/07RIS;_STOP;";"
DQ4.5;DQ;MAA02/03/05/06/07RIS_APERTURA;MAA02/03/05/06/07RIS;_APERTURA;";"
DQ4.6;DQ;MAA02/03/05/06/07RIS_CHIUSURA;MAA02/03/05/06/07RIS;_CHIUSURA;";"
DQ4.7;DQ;PF02B_CMD_REMOTO;PF02B;_CMD_REMOTO;";"
DQ5.0;DQ;PF02D_CMD_REMOTO;PF02D;_CMD_REMOTO;";"
DQ5.1;DQ;PF02RIS_CMD_REMOTO;PF02RIS;_CMD_REMOTO;";"
AIW0;AI;MAA06B_POSIZIONE;MAA06B;_POSIZIONE;";"
AIW2;AI;MAA06B_TORQUE;MAA06B;_TORQUE;";"
AIW4;AI;MAA02C_POSIZIONE;MAA02C;_POSIZIONE;";"
AIW6;AI;MAA02C_TORQUE;MAA02C;_TORQUE;";"
AIW8;AI;MAA02G_POSIZIONE;MAA02G;_POSIZIONE;";"
AIW10;AI;MAA02G_TORQUE;MAA02G;_TORQUE;";"
AIW12;AI;MAA05C_POSIZIONE;MAA05C;_POSIZIONE;";"
AIW14;AI;MAA05C_TORQUE;MAA05C;_TORQUE;";"
AIW16;AI;MAA05F_POSIZIONE;MAA05F;_POSIZIONE;";"
AIW18;AI;MAA05F_TORQUE;MAA05F;_TORQUE;";"
AIW20;AI;MAA07A_POSIZIONE;MAA07A;_POSIZIONE;";"
AIW22;AI;MAA07A_TORQUE;MAA07A;_TORQUE;";"
AIW24;AI;MSA07B_POSIZIONE;MSA07B;_POSIZIONE;";"
AIW26;AI;MSA07B_TORQUE;MSA07B;_TORQUE;";"
AIW28;AI;MAA03C_POSIZIONE;MAA03C;_POSIZIONE;";"
AIW30;AI;MAA03C_TORQUE;MAA03C;_TORQUE;";"
AIW32;AI;MAA03F_POSIZIONE;MAA03F;_POSIZIONE;";"
AIW34;AI;MAA03F_TORQUE;MAA03F;_TORQUE;";"
AIW36;AI;MAA02/03/05/06/07RIS_POSIZIONE;MAA02/03/05/06/07RIS;_POSIZIONE;";"
AIW38;AI;MAA02/03/05/06/07RIS_TORQUE;MAA02/03/05/06/07RIS;_TORQUE;";"
DI0.0;DI;PA02A_REMOTO;PA02A;_REMOTO;";"
DI0.1;DI;PA02A_LOCALE;PA02A;_LOCALE;";"
DI0.2;DI;PA02A_START;PA02A;_START;";"
DI0.3;DI;PA02A_MARCIA_ARRESTO;PA02A;_MARCIA_ARRESTO;";"
DI0.4;DI;PA02A_ANOMALIA;PA02A;_ANOMALIA;";"
DI0.5;DI;PA02A_FAULT;PA02A;_FAULT;";"
DI0.6;DI;PA02A_STATO_SEZ;PA02A;_STATO_SEZ;";"
DI0.7;DI;PA02A_STATO_INT;PA02A;_STATO_INT;";"
DI1.0;DI;PA02B_REMOTO;PA02B;_REMOTO;";"
DI1.1;DI;PA02B_LOCALE;PA02B;_LOCALE;";"
DI1.2;DI;PA02B_START;PA02B;_START;";"
DI1.3;DI;PA02B_MARCIA_ARRESTO;PA02B;_MARCIA_ARRESTO;";"
DI1.4;DI;PA02B_ANOMALIA;PA02B;_ANOMALIA;";"
DI1.5;DI;PA02B_FAULT;PA02B;_FAULT;";"
DI1.6;DI;PA02B_STATO_SEZ;PA02B;_STATO_SEZ;";"
DI1.7;DI;PA02B_STATO_INT;PA02B;_STATO_INT;";"
DI3.0;DI;PA02A_MIN_LIV;PA02A;_MIN_LIV;";"
DI3.1;DI;PA02A_MED_LIV;PA02A;_MED_LIV;";"
DI3.2;DI;PA02A_MAX_LIX;PA02A;_MAX_LIX;";"
DI3.3;DI;RIFASAMENTO_AUTOMATICO_STATO;RIFASAMENTO_AUTOMATICO;_STATO;";"
DI3.4;DI;RIFASAMENTO_AUTOMATICO_TERMICO;RIFASAMENTO_AUTOMATICO;_TERMICO;";"
DI3.5;DI;MCC3.1_STATO;MCC3.1;_STATO;";"
DI3.6;DI;MCC3.1_TERMICO;MCC3.1;_TERMICO;";"
DI3.7;DI;SPARE;SPARE;SPARE;";"
DI4.0;DI;MCC3.2_STATO;MCC3.2;_STATO;";"
DI4.1;DI;MCC3.2_TERMICO;MCC3.2;_TERMICO;";"
DI4.2;DI;MCC3.P_STATO;MCC3.P;_STATO;";"
DI4.3;DI;MCC3.P_TERMICO;MCC3.P;_TERMICO;";"
DI4.4;DI;MCC3.4_STATO;MCC3.4;_STATO;";"
DI4.5;DI;MCC3.4_TERMICO;MCC3.4;_TERMICO;";"
DI4.6;DI;BSA01_STATO;BSA01;_STATO;";"
DI4.7;DI;BSA01_TERMICO;BSA01;_TERMICO;";"
DI5.0;DI;BSA02_STATO;BSA02;_STATO;";"
DI5.1;DI;BSA02_TERMICO;BSA02;_TERMICO;";"
DI5.2;DI;BSA03_STATO;BSA03;_STATO;";"
DI5.3;DI;BSA03_TERMICO;BSA03;_TERMICO;";"
DI5.4;DI;BSA04_STATO;BSA04;_STATO;";"
DI5.5;DI;BSA04_TERMICO;BSA04;_TERMICO;";"
DI5.6;DI;FDEA01_STATO;FDEA01;_STATO;";"
DI5.7;DI;FDEA01_TERMICO;FDEA01;_TERMICO;";"
DI6.0;DI;FDEA02_STATO;FDEA02;_STATO;";"
DI6.1;DI;FDEA02_TERMICO;FDEA02;_TERMICO;";"
DI6.2;DI;FDEA03A_STATO;FDEA03A;_STATO;";"
DI6.3;DI;FDEA03A_TERMICO;FDEA03A;_TERMICO;";"
DI6.4;DI;FDEA03B_STATO;FDEA03B;_STATO;";"
DI6.5;DI;FDEA03B_TERMICO;FDEA03B;_TERMICO;";"
DI6.6;DI;QSC3-QTLC3_STATO;QSC3-QTLC3;_STATO;";"
DI6.7;DI;QSC3-QTLC3_TERMICO;QSC3-QTLC3;_TERMICO;";"
DI7.0;DI;QLS_STATO;QLS;_STATO;";"
DI7.1;DI;QLS_TERMICO;QLS;_TERMICO;";"
DI7.2;DI;QARPAC1_STATO;QARPAC1;_STATO;";"
DI7.3;DI;QARPAC1_TERMICO;QARPAC1;_TERMICO;";"
DI7.4;DI;CDZ_STATO;CDZ;_STATO;";"
DI7.5;DI;CDZ_TERMICO;CDZ;_TERMICO;";"
DI7.6;DI;SPARE1_STATO;SPARE1;_STATO;";"
DI7.7;DI;SPARE1_TERMICO;SPARE1;_TERMICO;";"
DI8.0;DI;SPARE2_STATO;SPARE2;_STATO;";"
DI8.1;DI;SPARE2_TERMICO;SPARE2;_TERMICO;";"
DI8.2;DI;SPARE3_STATO;SPARE3;_STATO;";"
DI8.3;DI;SPARE3_TERMICO;SPARE3;_TERMICO;";"
DI8.4;DI;SPARE4_STATO;SPARE4;_STATO;";"
DI8.5;DI;SPARE4_TERMICO;SPARE4;_TERMICO;";"
DI8.6;DI;GEN_UPS_STATO;GEN_UPS;_STATO;";"
DI8.7;DI;GEN_UPS_TERMICO;GEN_UPS;_TERMICO;";"
DI9.1;DI;PRESENZA_RETE;PRESENZA_RETE;PRESENZA_RETE;";"
DI0.0;DI;QSC3.0_STATO;QSC3.0;_STATO;";"
DI0.1;DI;QSC3.0_TERMICO;QSC3.0;_TERMICO;";"
DI0.2;DI;QSC3.2_STATO;QSC3.2;_STATO;";"
DI0.3;DI;QSC3.2_TERMICO;QSC3.2;_TERMICO;";"
DI0.4;DI;QSC3.3_STATO;QSC3.3;_STATO;";"
DI0.5;DI;QSC3.3_TERMICO;QSC3.3;_TERMICO;";"
DI0.6;DI;QSC3.4_STATO;QSC3.4;_STATO;";"
DI0.7;DI;QSC3.4_TERMICO;QSC3.4;_TERMICO;";"
DI1.0;DI;SPARE_STATO;SPARE;_STATO;";"
DI1.1;DI;SPARE_TERMICO;SPARE;_TERMICO;";"
DI1.2;DI;QTLC3.1_STATO;QTLC3.1;_STATO;";"
DI1.3;DI;QTLC3.1_TERMICO;QTLC3.1;_TERMICO;";"
DI1.4;DI;UPS_3.1_STATO;UPS_3.1;_STATO;";"
DI1.5;DI;UPS_3.1_TERMICO;UPS_3.1;_TERMICO;";"
DI1.6;DI;UPS_3.2_STATO;UPS_3.2;_STATO;";"
DI1.7;DI;UPS_3.2_TERMICO;UPS_3.2;_TERMICO;";"
DI2.0;DI;UPS_3.3_STATO;UPS_3.3;_STATO;";"
DI2.1;DI;UPS_3.3_TERMICO;UPS_3.3;_TERMICO;";"
DI2.2;DI;UPS_3.4_STATO;UPS_3.4;_STATO;";"
DI2.3;DI;UPS_3.4_TERMICO;UPS_3.4;_TERMICO;";"
DI2.4;DI;UPS_3.5_STATO;UPS_3.5;_STATO;";"
DI2.5;DI;UPS_3.5_TERMICO;UPS_3.5;_TERMICO;";"
DI2.6;DI;UPS_3.6_STATO;UPS_3.6;_STATO;";"
DI2.7;DI;UPS_3.6_TERMICO;UPS_3.6;_TERMICO;";"
DI3.0;DI;UPS_3.7_STATO;UPS_3.7;_STATO;";"
DI3.1;DI;UPS_3.7_TERMICO;UPS_3.7;_TERMICO;";"
DI3.2;DI;UPS_3.8_STATO;UPS_3.8;_STATO;";"
DI3.3;DI;UPS_3.8_TERMICO;UPS_3.8;_TERMICO;";"
DI3.4;DI;UPS_3.10_STATO;UPS_3.10;_STATO;";"
DI3.5;DI;UPS_3.10_TERMICO;UPS_3.10;_TERMICO;";"
DI3.6;DI;UPS_3.11_STATO;UPS_3.11;_STATO;";"
DI3.7;DI;UPS_3.11_TERMICO;UPS_3.11;_TERMICO;";"
DI4.0;DI;UPS_3.12_STATO;UPS_3.12;_STATO;";"
DI4.1;DI;UPS_3.12_TERMICO;UPS_3.12;_TERMICO;";"
DI4.2;DI;UPS_3.13_STATO;UPS_3.13;_STATO;";"
DI4.3;DI;UPS_3.13_TERMICO;UPS_3.13;_TERMICO;";"
DI4.4;DI;UPS_3.14_STATO;UPS_3.14;_STATO;";"
DI4.5;DI;UPS_3.15_TERMICO;UPS_3.15;_TERMICO;";"
DI4.6;DI;UPS_3.15_STATO;UPS_3.15;_STATO;";"
DI4.7;DI;UPS_3.15_TERMICO;UPS_3.15;_TERMICO;";"
DI5.0;DI;UPS_3.16_STATO;UPS_3.16;_STATO;";"
DI5.1;DI;UPS_3.16_TERMICO;UPS_3.16;_TERMICO;";"
DI5.2;DI;UPS_3.17_STATO;UPS_3.17;_STATO;";"
DI5.3;DI;UPS_3.17_TERMICO;UPS_3.17;_TERMICO;";"
DI5.4;DI;UPS_3.18_STATO;UPS_3.18;_STATO;";"
DI5.5;DI;UPS_3.18_TERMICO;UPS_3.18;_TERMICO;";"
DI5.6;DI;TM1_ALTA_TEMP;TM1;_ALTA_TEMP;";"
DI5.7;DI;TM1_BASSA_TEMP;TM1;_BASSA_TEMP;";"
DI6.0;DI;TENSIONE_RETE_ANOMALIA;TENSIONE_RETE;_ANOMALIA;";"
DI6.1;DI;TR3A_ALTA_TEMP;TR3A;_ALTA_TEMP;";"
DI6.2;DI;TR3B_ALTA_TEMP;TR3B;_ALTA_TEMP;";"
DI6.3;DI;LITA01A_LIV_MIN;LITA01A;_LIV_MIN;";"
DI6.4;DI;LITA01A_LIV_MED;LITA01A;_LIV_MED;";"
DI6.5;DI;LITA01A_LIV_ALTO;LITA01A;_LIV_ALTO;";"
DI6.6;DI;LITA01B_LIV_MIN;LITA01B;_LIV_MIN;";"
DI6.7;DI;LITA01B_LIV_MED;LITA01B;_LIV_MED;";"
DI7.0;DI;LITA01B_LIV_ALTO;LITA01B;_LIV_ALTO;";"
DI7.1;DI;FITA01MIS_PORTATA;FITA01;MIS_PORTATA;";"
DI7.2;DI;LITA02A_LIV_MIN;LITA02A;_LIV_MIN;";"
DI7.3;DI;LITA02A_LIV_MED;LITA02A;_LIV_MED;";"
DI7.4;DI;LITA02A_LIV_ALTO;LITA02A;_LIV_ALTO;";"
DI7.5;DI;LITA02B_LIV_MIN;LITA02B;_LIV_MIN;";"
DI7.6;DI;LITA02B_LIV_MED;LITA02B;_LIV_MED;";"
DI7.7;DI;LITA02B_LIV_ALTO;LITA02B;_LIV_ALTO;";"
DI4.0;DI;NOME_LIV_MIN;NOME;_LIV_MIN;";"
DI4.1;DI;NOME_LIV_MED;NOME;_LIV_MED;";"
DI4.2;DI;NOME_LIV_ALTO;NOME;_LIV_ALTO;";"
DI4.3;DI;LITA02C_LIV_MIN;LITA02C;_LIV_MIN;";"
DI4.4;DI;LITA02C_LIV_MED;LITA02C;_LIV_MED;";"
DI4.5;DI;LITA02C_LIV_ALTO;LITA02C;_LIV_ALTO;";"
DI4.6;DI;FITA03A_MIS_PORTATA;FITA03A;_MIS_PORTATA;";"
DI4.7;DI;FITA03B_MIS_PORTATA;FITA03B;_MIS_PORTATA;";"
DI5.0;DI;FITA03C_MIS_PORTATA;FITA03C;_MIS_PORTATA;";"
DI5.1;DI;FITA04_MIS_PORTATA;FITA04;_MIS_PORTATA;";"
DI5.2;DI;CAMP01_CAMPIONATORE;CAMP01;_CAMPIONATORE;";"
DI5.3;DI;CAMP01_CAMPIONATORE;CAMP01;_CAMPIONATORE;";"
DI5.4;DI;CAMP01_CAMPIONATORE;CAMP01;_CAMPIONATORE;";"
DI5.5;DI;CMP02_CAMPIONATORE;CMP02;_CAMPIONATORE;";"
DI5.6;DI;CAMP02_CAMPIONATORE;CAMP02;_CAMPIONATORE;";"
DI5.7;DI;CAMP02_CAMPIONATORE;CAMP02;_CAMPIONATORE;";"
DI6.0;DI;FITA02_MIS_PORTATA;FITA02;_MIS_PORTATA;";"
DI6.1;DI;UPS_3.7_STATO;UPS_3.7;_STATO;";"
DI6.2;DI;UPS_3.7_TERMICO;UPS_3.7;_TERMICO;";"
AIW0;AI;LITA01A_MIS_LIV;LITA01A;_MIS_LIV;";"
AIW2;AI;LITA01B_MIS_LIV;LITA01B;_MIS_LIV;";"
AIW4;AI;FITA01_MIS_PORTATA;FITA01;_MIS_PORTATA;";"
AIW6;AI;LITA02A_MIS_LIV;LITA02A;_MIS_LIV;";"
AIW8;AI;LITA02B_MIS_LIV;LITA02B;_MIS_LIV;";"
AIW10;AI;LITA02C_MIS_LIV;LITA02C;_MIS_LIV;";"
AIW12;AI;FITA03A_MIS_PORTATA;FITA03A;_MIS_PORTATA;";"
AIW14;AI;FITA03B_MIS_PORTATA;FITA03B;_MIS_PORTATA;";"
AIW16;AI;FITA03C_MIS_PORTATA;FITA03C;_MIS_PORTATA;";"
AIW18;AI;FITA04_MIS_PORTATA;FITA04;_MIS_PORTATA;";"
AIW20;AI;CAMP01_CAMPIONATORE;CAMP01;_CAMPIONATORE;";"
AIW22;AI;CAMP02_CAMPIONATORE;CAMP02;_CAMPIONATORE;";"
AIW24;AI;FITA02_MIS_PORTATA;FITA02;_MIS_PORTATA;";"
